,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87
208,-212.85129,143.70596,-1.2798429,47.47443,-7.452215,10.925371,3.709455,13.155271,0.8548765,0.6319964,8.182499,10.5344,-1.1446725,1.2200123,0.6423602,-4.8667426,8.365035,-2.4571922,-1.917096,4.1683493,-1.3701217,-3.5460408,-0.7994147,-2.3039124,-3.9670608,-4.6289573,2.138345,-0.6222954,0.5011284,-1.7330302,-2.0349638,-0.46968916,-5.893444,1.0293576,-0.17238787,-2.314816,-2.5901558,-2.9662707,-3.2773218,-0.2524985,5237.2437,1087.5,880.48645,675.3033,733.53345,256.69696,260.68512,287.12518,201.88524,164.72507,214.9022,127.21128,121.01772,97.05075,83.040726,109.15124,73.99336,68.08305,101.92823,89.590645,96.64955,111.58642,87.98807,90.00696,94.067955,103.77303,114.42426,104.37314,122.47371,124.32923,76.668274,102.10298,130.30312,115.143105,93.92575,86.68896,109.351616,117.89775,96.12552,61.930943,20.09961611951818,12.37938320039118,17.875896319209275,21.839142095456804,24.37507638000966,27.605164550810564,44.0139376807133
209,-142.32045,128.05879,-3.5799968,57.082733,-12.836725,12.029397,-11.587359,12.345645,-4.971494,3.1801224,-2.939019,4.5391383,-7.474387,-5.8144007,2.4569433,-5.5437713,6.530061,-7.155152,-3.9510543,0.12257965,-1.1338379,-3.5854464,0.92707485,2.5185764,4.5849924,-2.1756246,7.772578,4.5612817,0.36269212,2.9339702,0.42211357,3.7591515,-1.8415235,2.0759413,1.6783497,-0.2548909,1.3107831,4.8875885,3.6795723,3.1504872,2732.0925,993.49097,703.50006,482.64865,432.36078,372.7114,351.8004,188.21025,158.58733,182.0744,175.68498,149.29489,114.76824,117.601295,109.12403,89.61291,96.76028,90.01718,96.10275,76.69667,92.12126,100.06482,91.48046,84.24503,99.62755,80.3402,89.905876,90.769135,89.41056,75.06837,83.32393,78.92094,51.70046,56.298275,76.125404,70.37451,61.52813,67.005684,68.365295,63.43092,16.60557281430499,9.34398787857312,16.63310998236795,21.466109517139653,22.422999615025187,22.005229247921612,46.6123613327792
210,-196.41357,132.43883,-13.151182,20.63178,8.550068,8.65583,-2.220635,16.697008,0.15313336,0.600546,12.06988,2.567265,-6.6318,-4.0076337,-6.507032,-7.256724,-1.743846,-0.7145895,-4.7930245,1.8977231,-0.37097982,-2.69341,3.0759842,0.3186128,4.335788,1.903484,8.46647,1.0713875,2.8109171,0.704626,-1.7201436,-0.03203368,-3.9511147,0.47359517,-1.9833914,-0.30835357,0.19944651,1.6085277,0.1574255,1.5373571,5024.522,1478.1123,1392.0607,790.95844,590.6025,395.64914,420.9994,304.99686,262.2695,248.53716,280.1329,205.34099,159.60301,168.37158,156.89827,126.769775,106.01453,114.23184,145.71214,122.90533,123.31955,143.76086,119.70091,125.636116,134.55153,113.30695,151.38025,147.63911,118.13356,100.86175,122.22846,109.92114,57.735195,63.27808,102.9419,96.66194,81.90099,93.61437,70.79278,91.92881,17.455523047589992,13.844820896545961,18.661075442250997,21.0367378524357,22.170704236885406,28.716225153459913,40.50971386343946
211,-123.85108,129.20044,-4.2386255,56.186626,-12.728682,12.230552,-12.095211,12.314323,-4.48871,2.079948,-2.0999217,3.9171407,-7.273257,-5.493029,2.0301106,-5.0347657,5.914402,-6.660996,-4.319578,0.5904249,-1.3416167,-3.4769588,0.9248922,2.0334287,4.7500176,-2.515544,8.204659,4.1854753,0.49123085,2.8793352,0.3064591,3.758865,-1.8255733,2.1830394,1.6717483,-0.14592165,1.293186,4.9994574,3.6342237,3.0652585,2774.094,1025.5035,689.69055,477.4181,427.39462,371.797,342.5147,182.64206,154.42163,177.89462,177.82686,146.77544,110.05784,118.43784,110.10719,88.765915,92.0536,88.596794,95.63853,77.78571,93.19672,98.222916,87.94319,81.24344,96.66432,79.61411,87.73018,88.61525,87.43099,75.061935,81.38337,77.944275,51.744255,54.39338,75.37043,70.49798,60.067745,67.68017,66.80758,60.09186,16.580161964210223,9.322072076197093,16.608865062429373,21.346972986643998,22.198543139868846,21.935505350511104,43.59349820085951
212,-150.9467,142.05399,-16.579426,28.255789,-9.539781,11.758784,-10.952725,17.815725,0.3876639,2.5779731,11.22034,5.17967,-3.204626,-0.8668131,0.54324734,-4.010818,4.0522494,-5.4495707,-0.07428318,4.626126,1.9204386,-3.9975865,-3.1460843,2.4290814,3.1141093,-2.6572046,5.5850368,4.5134053,1.0323508,-0.42341533,2.7098489,5.7846274,-4.753514,-0.02287003,0.9331196,-3.3197305,-3.5436504,1.8506013,0.11246431,-2.0430794,2984.8696,769.2814,845.1572,596.5151,360.07532,261.17392,229.50136,177.53453,138.17728,185.6973,155.36913,120.07066,126.53512,102.7937,90.286194,86.54638,80.5994,78.46868,100.21026,108.50468,87.10483,93.204124,88.96859,101.66495,112.67169,116.98724,132.67027,142.60782,140.17444,110.942894,80.81732,118.248344,120.864586,97.056595,75.97716,79.61069,119.77616,115.67727,76.35608,76.83995,17.193463979601198,11.184542706233465,17.473417219167185,23.201837307035447,23.50910191651254,29.41870815243152,45.12792190521003
213,-130.00827,165.31966,-29.344904,41.90495,-4.668783,17.756924,-14.081892,14.089765,-6.570766,-0.5431852,1.7309154,0.71812725,-2.0877569,-1.7512418,0.21870877,-4.312912,-0.31230092,-3.5671654,-2.6051335,-0.32463208,-2.018262,-2.4556837,2.9202375,-1.3514609,1.5525833,-6.41456,3.7070084,-2.3468747,-1.1566703,0.38488385,-2.7089279,-0.19931623,-4.1613417,2.4410112,-1.6047221,-3.9793174,-5.6567855,-1.8656926,-1.4164443,1.6749111,1602.1671,634.89813,242.49121,262.5768,234.45886,202.96835,204.03352,141.03827,105.353424,119.3509,127.3142,96.04862,68.990105,66.137924,73.12019,77.54841,69.54615,58.842113,84.56445,81.62673,94.1592,94.15848,103.777504,102.20942,108.67453,91.287186,98.04209,84.67024,73.365295,74.543625,76.10174,62.64589,66.53715,72.00054,72.689804,60.830914,50.1797,58.483032,77.675575,60.944706,18.106517916000872,11.753930616834639,17.014099929074522,20.398744748076783,22.045557026892478,28.17197108949782,44.78638328122429
214,-214.76585,123.385445,-21.079313,32.051773,-0.71730024,9.021947,-10.592331,-0.27235594,-2.0045738,-1.3780653,3.7977538,4.7419004,-2.3482375,-1.575741,3.0236945,-5.7593303,0.37650022,-1.0822929,-5.48512,-1.9878049,-1.4931811,-2.1470032,0.1774091,0.32500437,2.0012438,-0.885196,3.9655752,2.8149073,2.2762191,3.5020838,1.4696487,1.6964982,-1.2447542,2.864523,3.9323912,3.2020237,0.7200303,-1.652863,-1.9636443,0.96682304,7630.949,1853.4664,1341.1523,906.06384,581.3648,297.8782,341.10242,263.9699,237.26685,198.3139,225.49467,167.30762,123.76688,99.44627,128.92667,129.68797,114.383095,118.15125,105.15208,109.13205,119.17789,150.34015,133.04666,120.65424,116.418816,101.979294,165.05188,127.872925,91.12995,109.60694,110.48606,91.976845,80.18386,82.45012,82.40613,66.763145,55.87413,67.7047,72.80116,65.413864,17.406296305785563,13.025500813290376,17.607323189909838,21.789402769621713,23.166674393290187,29.994119108598596,43.02345096667032
215,-194.37277,152.42233,5.666424,28.417747,3.5940795,17.059563,1.3850374,10.693272,-1.860207,3.3013437,3.6592815,5.312564,-6.463281,-8.043736,-3.5771785,-1.8924406,5.236757,-3.051152,-2.2789896,2.767646,1.0396999,-0.9048476,-0.34751135,-1.4507169,-0.7618648,-6.433903,3.2867136,-0.17328072,-3.5244868,-3.7775218,-1.6400357,2.1772017,0.14212286,1.5827564,-3.6004248,-3.642663,-1.0359662,2.312966,1.3588182,3.053678,4267.4014,895.0551,564.2424,371.92264,338.0585,131.57776,225.8104,226.08105,155.04832,146.0928,149.46071,115.120384,67.834625,78.88417,70.048515,82.63301,72.74753,64.111786,92.48048,93.25495,95.713776,91.968605,87.93304,93.35166,109.06117,99.43806,102.83048,73.94779,74.18117,83.12802,77.8467,84.295,69.631004,50.440685,47.403435,56.961002,71.6553,73.981224,49.91305,50.44823,14.79727194833295,11.698413585772071,18.987231589580173,21.14881162523024,23.959559213742782,26.544179033482806,41.77238412741692
216,-131.38359,123.44661,-25.181122,43.53266,-14.110802,22.60607,-13.964466,16.669197,-10.353757,5.8355355,0.90112686,0.958869,-3.4374425,4.1593084,5.641639,-2.6270094,4.6943374,1.6645437,8.19471,3.0391288,2.4038758,0.52373916,3.8883626,-1.5161426,3.6543982,-1.9266526,3.1879928,-2.0690863,0.07031166,0.6965292,-0.014208104,1.5417356,-2.1143143,1.5725284,-0.1963566,5.3656716,3.4092188,2.6268106,-0.18382426,3.8336074,4508.84,942.0786,398.7947,736.3562,300.75244,516.1135,193.00354,168.33339,142.58783,233.89496,146.48256,137.82236,161.09924,70.76338,90.294586,101.88808,73.71249,63.874477,81.69614,107.832405,81.46603,92.17959,104.50567,75.383934,70.80971,73.709694,73.82613,72.784935,61.06615,48.637367,55.595722,52.473972,52.74349,73.95301,81.69587,111.442116,93.77355,76.765045,107.08383,100.45062,19.375186389954894,12.549525507803008,16.584763488414293,19.800604841022746,21.34245486070915,22.663921257872733,46.636604640213825
217,-173.05376,144.5421,-0.78284395,19.535648,-8.269059,28.135368,-7.9359355,5.597626,2.809189,1.3222723,-0.5293803,3.764336,3.3854165,1.287811,1.1223013,3.9882517,9.2796545,-1.9148722,2.7290328,3.9415908,-0.44493964,-1.8582844,4.2518883,1.4553798,1.9386271,1.6750882,5.9066186,0.5799651,-1.2134944,0.9169738,-2.9031873,1.5341713,-1.9321707,-1.6577483,-2.0230079,-1.6034389,-0.34047917,-1.290422,-1.1549205,0.025609653,5159.345,1525.5193,807.6715,516.63477,514.8773,375.39734,344.21057,239.85612,183.64691,209.92499,164.97757,134.25586,105.74662,98.95746,89.89033,87.61804,92.78533,91.17941,91.07164,105.83264,101.99433,99.79578,108.56844,116.77549,125.15163,94.755905,115.251816,99.183754,93.90698,75.126625,77.8171,78.41684,71.57085,64.121765,81.153366,92.35103,82.45616,70.57717,81.08237,77.64632,16.58059123571541,12.514615437386126,17.219582112825893,20.48689982953536,22.420563337074213,27.963237016532638,43.657737289193214
218,-206.35046,139.3553,-15.678844,39.852276,3.9186943,17.923973,-15.813487,14.947025,-7.358104,-6.1595407,7.4240713,-2.5928419,-14.74838,-8.087872,-5.260184,-16.394466,-6.039883,-13.193751,-16.785013,-6.2010646,-10.598439,-9.708881,-1.3328078,-4.823589,-8.732919,-16.738588,-1.3439686,-6.925514,-5.4594526,-0.61600304,-1.8855128,1.7224647,-4.8178444,-0.6588416,-3.2221777,-2.0592399,-4.5533667,-6.401034,-8.608615,-6.4862885,4248.906,1420.4691,841.10187,694.71875,540.2434,269.82806,346.97766,176.79369,143.99963,224.69643,178.80318,130.64255,101.96068,125.68361,113.32911,144.07378,134.97314,143.28372,196.35753,168.60352,175.7572,187.70453,169.10286,170.91429,172.75177,165.58171,179.45563,177.13646,156.65776,201.3279,198.57924,139.22414,118.51278,127.96831,140.90689,113.65108,75.35967,89.3053,144.56076,96.61538,26.36288339616562,16.33186505459365,21.16773081122104,24.608323723528436,25.524937887227,31.877591246015673,42.99084671671534
219,-215.20007,106.05737,0.29528806,27.200697,-2.8147502,14.858639,-17.292166,9.742863,-12.532353,-9.008224,-6.8824344,2.4615707,-11.048481,-5.8607774,-3.332911,-10.246143,1.2828449,-6.198283,-10.801367,-3.7447543,-2.3694577,-7.056319,-0.98461217,-2.302563,1.6028033,-8.245156,6.4294925,2.2851076,1.6902398,5.285565,2.9231308,6.744797,1.6599905,6.356497,3.3232012,2.1299286,-2.823364,-2.274834,-1.6577796,2.3797543,3431.0342,1479.1102,1218.6658,548.1554,550.0365,264.12747,245.801,166.56747,204.074,280.46906,228.56041,182.989,120.75884,120.23322,119.79636,115.78078,125.37214,127.79088,146.36996,155.48204,151.33609,179.06386,162.3037,123.56924,164.45863,172.63416,187.69183,174.68953,187.56586,169.56203,117.990974,148.67563,204.37769,157.03482,110.41234,95.87284,111.03691,121.67885,107.9042,80.206665,19.54314267570489,13.124381284722087,20.624015921842634,23.469792368936933,24.67043290570745,29.327422655060598,44.027621422569005
220,-180.29637,135.57474,11.487279,38.41626,-11.682212,27.327562,-1.6139239,7.2681384,1.0940511,0.5905478,-1.4187444,6.914375,0.6307675,-9.7745495,-0.01091375,0.437222,3.433227,-2.2433853,2.7229264,1.4081308,-0.054026727,0.96730804,0.9500377,-3.9913287,-2.528973,-0.8346733,2.6808977,2.6019113,3.6317315,3.6847115,0.97078466,3.0327938,-2.4507163,-0.100923285,2.6174023,2.4715326,1.5362875,-0.39173886,-0.45386392,-1.6342094,5506.4077,1388.5955,900.48663,707.27246,537.5776,303.76596,344.52838,217.58815,210.30173,207.08476,145.62863,143.77786,108.15474,135.62239,119.68363,110.47599,116.339676,117.746086,159.93771,149.3207,115.39196,128.34671,150.50493,132.69426,132.80122,115.26075,137.72385,138.45248,142.19609,113.16294,112.04287,118.0971,105.61822,75.3965,76.88726,98.238266,93.80431,82.64013,61.303402,63.594723,15.339150261096973,12.501523970778546,18.03837206030932,22.122124161386278,24.933591247130014,25.867300285657276,41.24270260529152
221,-169.78294,155.39696,-2.3666549,28.223093,-10.100164,20.409363,-21.08775,8.941546,-9.0694895,-5.9117312,2.7579474,-4.3471985,-14.083867,-5.4378414,-6.604039,-6.260716,3.2056024,-2.3507037,-2.213769,1.8931288,-0.6020934,-3.9467428,2.2804165,-4.6788983,-0.41241565,-5.6137166,1.0285529,-7.147559,-2.9090774,-2.097677,-2.6257505,2.1879857,-5.7897234,-0.5719868,-1.4503522,1.1829578,-1.4666991,-0.10051425,-2.0121326,-0.15413152,3385.39,730.23535,234.012,651.10077,401.4106,171.33707,259.16724,108.5695,134.08363,113.08138,140.01346,123.39146,120.53954,105.59693,68.66258,84.44324,83.09705,87.30817,107.27574,71.27566,71.257675,102.27325,70.07088,65.70446,56.512222,45.826134,64.66506,70.86925,63.078724,67.88608,59.89553,59.995075,86.11266,73.21369,56.532352,58.530994,94.225,127.63462,96.05721,54.216396,21.3765575750266,12.953235160573232,18.7086397938669,20.557065295609856,22.030182920614816,28.25640310707924,43.51405524093125
222,-159.33301,136.66342,6.0527864,36.0716,-1.550553,31.820034,-4.071477,13.972603,5.263636,4.763821,6.3903337,7.0306683,-0.20665082,4.7571,4.2915373,-3.3260565,5.9875183,0.8522113,-2.2567403,-1.9105828,-4.4125504,-5.9240904,1.5849631,-1.0503017,4.663602,1.0288911,8.937335,5.845856,1.7076173,3.8226557,1.7556876,3.0550313,-2.4957063,1.5951836,-2.4789226,-2.1290154,0.47264215,1.1319776,-0.22516495,2.0635111,4773.224,766.0554,724.4674,442.06738,539.13983,194.19524,329.2109,225.82144,203.24364,205.10577,146.8737,133.54218,119.92246,77.02499,82.0882,85.80244,77.230736,67.28562,85.34688,91.314865,113.99297,136.72287,130.89487,127.56034,161.50926,142.53728,147.17789,164.21191,125.90478,106.427444,148.30078,154.39697,83.35022,63.77914,104.83655,64.69522,67.35677,93.974464,79.98281,82.95896,15.450928186607173,13.280959856795304,18.13663019408703,20.857108748797405,23.702852988339504,26.486095995272077,42.66429736769182
223,-172.7937,128.73927,-23.854946,32.007637,-3.5864859,6.644961,-9.335515,10.590405,-2.83506,-2.399331,5.699477,4.591038,-1.9257355,1.374094,1.8390946,-3.740633,4.563221,-0.9969745,0.21749291,3.3623934,0.043501373,-0.6969709,2.585324,1.4531438,0.2554508,-3.9173107,2.219292,-1.1464273,-0.83037025,0.35605526,-0.09035535,3.2454803,0.786918,4.5599837,1.1619958,-1.612945,-0.30970335,2.9355898,1.8895087,1.6629635,3817.469,1807.4467,874.0211,885.8854,579.5736,361.73608,373.3784,288.44406,247.82568,277.40683,239.87346,205.06787,170.72882,128.4147,119.13037,133.40802,125.28645,127.18985,147.07945,130.22227,145.69661,145.97862,109.24755,115.712585,130.03676,127.89992,128.18839,107.71477,115.984055,121.52042,112.69679,97.98142,92.38721,124.60722,116.985374,100.79499,94.7733,101.57686,106.133835,86.65943,15.951386360240665,13.662484708180177,18.26900792442973,21.97969155294353,24.328974760664632,29.06127998911894,44.18111291186445
224,-69.54407,142.85776,-13.847575,47.68779,-9.204234,21.045101,-14.751355,22.888168,-9.116255,4.884573,0.43322676,11.621931,-5.305201,2.497847,5.759854,0.74105585,7.087366,-0.66613054,2.794372,2.8053722,4.3413258,-2.437828,4.3118696,-1.1783503,4.5104933,-6.8129315,6.6055374,1.8429778,4.1164055,3.4074752,0.8379956,2.7294147,-2.8802257,4.5676284,-0.48034954,0.012075489,-1.54273,2.553812,-0.29503018,3.195854,2791.4187,887.4385,642.6255,354.75735,242.04974,252.54391,166.34657,160.73596,115.315094,168.60974,138.9691,93.68878,76.58392,79.89037,75.06462,61.91636,74.700424,69.408615,80.84115,81.49208,86.60212,79.15148,82.46009,64.37264,86.902374,90.26243,89.60908,89.16189,82.87296,83.7691,62.730766,71.94798,93.83129,60.629093,61.67639,65.71305,77.16582,92.53957,64.0817,55.415726,15.169964855478652,10.790655209181669,16.118643363246644,20.124831755303198,21.625732399998576,25.13146604918459,37.81540866139784
225,-144.17245,162.24126,-9.602376,21.56006,-9.909851,16.095541,-9.574067,10.636875,-3.0314078,1.1374818,4.561997,5.507651,-5.397954,-0.55055124,-0.231083,-1.6569712,4.264322,-0.84266543,1.2557904,2.4722188,1.9581224,-2.2343607,1.9502931,-0.08866193,1.6813401,-4.546926,3.5998247,-2.381269,-1.1437691,-0.8891839,-2.6801093,1.2210106,-1.3798497,4.110398,-2.142221,-2.601813,-1.568047,1.1278995,0.7406893,1.1808054,3579.4595,1103.7267,572.2097,802.9464,480.84387,319.9009,292.76038,232.753,222.03696,189.35025,142.84254,161.57703,154.81564,118.06613,103.183235,105.30781,105.206894,110.445114,118.670494,129.00371,123.13771,110.12719,97.52951,101.36424,104.73407,106.00954,116.81292,98.364265,92.690865,85.52244,98.807014,93.90462,62.136364,67.90573,77.64418,93.27297,89.649055,68.12768,110.19084,79.25666,17.719924461405874,11.667945163033155,16.45037803532301,21.324277609277722,25.386042220189296,28.48056476209863,41.13803839855264
226,-160.64105,142.34578,1.8376689,47.83644,-6.4440436,11.397723,4.901143,13.021775,1.6896062,0.87071455,8.14044,10.430511,-0.63969976,1.2862155,0.8828686,-4.616044,8.074559,-2.1159818,-1.505908,4.1858478,-1.3823053,-3.1791356,-0.784581,-1.6932774,-3.4248424,-4.342574,1.7505769,-1.1117295,-0.0010334951,-2.3960063,-2.0195115,-0.17335503,-5.266511,1.2797757,0.06498043,-2.7150137,-2.9228346,-2.935224,-2.8161607,0.085397914,6246.291,1148.3535,927.6585,682.25543,715.60834,265.8155,259.37106,289.06033,189.03505,158.71735,198.67313,118.289345,113.88045,92.81474,80.12334,98.48687,72.4075,64.09088,96.86133,88.97702,91.629875,98.59901,79.48574,74.67775,84.126114,108.02217,110.12515,95.04972,113.990746,113.05769,71.26504,101.15753,126.00013,103.02977,90.82769,88.39027,107.25651,115.31706,93.79594,59.74276,18.300003489323622,12.341391116813098,17.56871405316664,21.693334837311372,23.739463142190733,26.974179125139393,41.25465060105002
227,-159.40092,137.4181,5.5210915,36.0627,-1.8834338,32.259266,-4.210152,14.000671,4.994831,4.984547,6.5077095,7.1502576,-0.2866062,4.9536614,4.359041,-3.395944,6.0236588,0.8301719,-2.193451,-1.9551024,-4.4761558,-5.9951024,1.7218783,-1.1951846,4.7365603,1.1038517,9.011067,5.8673763,1.8947297,3.905266,1.7285378,3.1333683,-2.598498,1.6037501,-2.5456972,-2.1263316,0.4176225,1.119256,-0.29657558,2.1521747,4687.7144,780.31573,724.0692,440.7189,534.50183,196.30055,328.09338,221.42828,200.69292,208.87779,147.51962,133.58913,118.777214,76.54759,80.705414,84.58785,78.19172,67.82936,84.24973,91.29627,112.98562,139.51567,136.10696,128.99973,158.66264,143.16585,148.62831,165.42462,127.31805,107.23751,148.43338,152.36609,83.35878,64.820404,105.163956,63.00981,67.00041,96.2394,78.319565,85.28686,15.458197751608305,13.263450960477345,18.17952642355767,20.8892575308873,23.787549928455004,26.91516266543395,44.15658506279101
228,-130.68114,102.50656,-4.567969,44.197075,-18.08619,24.817272,-18.766598,13.910221,-18.771534,-1.9081655,-5.819054,-0.88429826,-9.528983,-3.7695696,-4.7999387,-9.399521,-1.7692335,-10.293561,-1.5905616,-6.7760572,-0.7626511,-3.220934,1.8710725,-1.4987794,2.7919586,-4.8081594,2.1186144,-0.5216742,3.9015415,7.809352,5.8310013,7.462499,0.79959154,4.8012767,0.9742244,0.8450858,-1.5246899,0.89688385,-1.3372962,3.4947565,2850.9368,1047.0099,876.0108,623.12274,427.74146,339.63715,364.7194,228.81004,211.9273,237.80574,189.02232,163.59264,124.56356,114.08489,102.68754,107.14252,110.179405,108.106865,114.82074,112.41102,115.13636,128.53972,166.31175,146.95673,160.04106,129.06316,139.44168,138.05162,161.70749,129.81355,109.49813,156.16069,135.8773,96.72585,86.68172,83.762245,89.624794,72.01775,52.066483,65.850494,18.46733260742772,13.069837425635827,18.776305160160582,21.49175798238519,21.4180285722284,21.235892329988832,45.967811363541266
229,-146.51048,168.14256,-19.228508,30.748205,-5.3322396,8.746755,-5.805649,13.699629,-4.3713427,-0.40121108,-2.2245924,2.2349482,-5.585761,0.029286444,3.8004847,-2.0051165,0.25432792,-1.2018776,3.6127622,0.20693298,-3.687506,-3.1660206,-0.33590212,-3.5635855,2.5518095,-0.6655127,7.0068545,0.07840499,1.2691984,-1.5940353,-3.346456,0.4541626,-3.606624,2.10038,-2.7959754,-3.6551425,-0.36416304,2.297915,-0.69038546,3.1746678,2790.4512,580.07684,554.6874,367.92215,314.13345,180.9896,230.02948,182.46709,120.09404,215.85767,139.95668,129.13594,89.7543,86.91631,92.6704,103.47625,116.71566,98.101395,120.67904,126.88974,108.35292,110.88831,89.12676,106.61368,137.6359,123.41805,97.65671,105.13153,113.700935,100.4358,80.70649,84.048805,84.42474,80.12357,76.414536,77.981476,77.605156,83.63326,78.83589,69.95696,19.080825129859324,11.836311934436493,18.090192741916,21.53714575465228,23.405301102795242,27.046775623964628,42.735350007381555
230,-120.6146,148.44286,-16.629543,48.62062,0.8443888,25.59019,-6.5121307,10.301361,-0.4968684,-3.4875371,1.4774228,3.446722,-3.6063335,-7.0418415,0.3383148,-5.1016083,2.5038755,-1.4553969,-1.3973856,3.0349872,0.14201382,-1.997271,0.8052492,1.1738594,2.7760773,-3.9168432,2.0882423,2.1079261,0.617237,0.7056262,-0.656101,-0.42514282,-7.2581577,-2.8413787,-1.2096236,-0.009845515,-0.607783,-1.7440563,-3.4553747,-2.6660573,2890.9683,768.23755,458.1474,395.23074,387.94095,212.60753,202.18336,140.30414,162.88571,133.2302,148.57758,136.08012,90.2213,84.45,78.24576,82.437584,98.28171,113.77241,99.16727,92.98181,90.754036,80.44516,110.71798,115.70135,110.87708,84.4815,88.09996,86.86567,105.237305,89.88172,61.455116,85.7964,90.96031,64.540886,66.29323,70.74049,76.32224,63.85568,49.36551,58.50041,18.213729628606593,12.001406184476094,18.32545547446771,19.960411242578953,21.27642495735002,26.53184872575297,45.852250789442714
231,-179.39844,136.72902,-17.899603,46.399475,-6.708661,31.723495,-3.8659499,19.34494,-2.6983738,10.24562,0.8748888,7.1316314,4.205255,5.2341046,8.804633,2.537718,6.186311,3.3422604,6.60821,-1.0951624,4.233399,-1.531409,1.9949408,-1.5920248,0.72695625,-0.0014785047,3.2059987,-0.94397116,2.5938134,1.536394,-1.4694699,2.1830778,-1.293135,2.299984,1.6224337,4.3019176,1.9439931,2.0149822,-2.2605162,-2.4363716,4014.8572,945.1276,516.527,489.8831,273.1632,206.87108,143.44852,123.12981,122.64532,126.813835,109.71371,82.32235,70.16605,71.47816,90.55636,95.777916,83.91541,81.57931,98.6497,86.89861,53.78775,60.670673,79.50444,64.72738,58.740074,70.396355,64.62733,72.866325,81.35819,67.597305,54.7655,58.03803,54.275963,49.398224,63.308544,84.79262,95.822754,50.70793,35.28734,44.938515,16.47050154123367,11.403762159371214,16.311997355031966,18.626682847342984,20.04112572855008,22.81222394461838,44.54694934105588
232,-122.05446,147.01239,-10.305885,27.862864,-13.87717,22.670406,-5.821747,17.950434,-3.4740062,-7.750744,2.477884,6.4325433,1.250764,3.2010834,3.0803702,1.2833593,1.818804,-4.233837,-0.35840547,-0.78791463,0.65369135,-0.38603106,2.29806,-0.15575373,2.6003242,-2.0854754,6.390468,3.0203319,4.6488247,5.015748,3.8513987,5.9210076,-0.5827621,4.283721,1.3017681,1.686985,-0.22945222,-1.2845474,-0.69499207,3.973255,2725.2075,772.7827,571.97955,583.92694,279.01703,270.30914,306.01,179.06763,190.94968,187.40918,153.28014,129.75992,99.675705,100.92362,101.178604,85.980896,81.58056,87.4562,84.18499,90.39809,86.97558,78.5608,75.38777,69.782936,75.20867,61.698208,77.781784,78.15326,79.44829,86.10218,70.926025,70.939224,71.33809,59.718063,54.883156,60.48203,69.59219,57.483612,38.13544,52.547485,17.146086225731516,11.314901223430596,16.00577104392563,17.917155902553205,23.46178467289804,25.222435488504335,41.300571239642416
233,-150.47322,160.36133,-4.5395017,18.68057,6.232072,26.770054,-6.835625,11.860411,-5.1686954,0.17995058,4.5491686,5.9703827,-3.649561,-0.58678883,1.1301975,-1.0100067,3.9492297,-1.3816371,-2.096467,3.4298136,1.2312053,-3.5794387,3.0644171,0.7394105,4.106602,-2.6523347,7.4487753,0.27349642,-0.8333391,2.2566166,1.4889414,3.2211702,-3.8511589,-1.1129981,-1.8662026,3.0377061,1.6996573,-0.2595949,-4.937909,-3.3108456,2362.5881,986.44196,638.979,588.3936,460.42447,327.05548,316.23315,227.79579,146.56517,174.7268,168.14606,121.49193,106.29256,89.9022,88.5117,72.65518,71.24493,75.59258,93.38567,82.82449,80.30203,108.84849,99.30624,112.22894,148.21863,121.2638,146.0965,116.27767,133.27745,149.65654,113.507195,79.261765,90.80777,91.3553,87.528046,73.750824,75.2519,89.53023,83.53229,62.76188,17.000992817156263,11.922817988567804,18.063245253619307,20.931923161451703,24.956238972636566,30.52542543716945,43.37570675193784
234,-136.0579,161.34734,-13.047856,24.81111,-9.518361,19.56951,-6.1284356,11.063657,-3.2763863,-3.2303803,-0.8678055,3.5374186,3.7923512,-3.186876,0.10661008,0.86983067,1.6962786,-2.0902944,-0.70390725,-1.713725,-1.1532944,-6.2298965,-4.861538,-0.6566291,-0.3750019,-5.9686775,6.46136,1.3648844,-3.5209966,1.2400082,-2.395924,-1.9796078,-3.3856275,1.1395215,-1.1291527,-0.30988476,0.487987,-1.5623642,0.1309984,1.3071908,3109.7063,729.96387,754.4632,406.76694,285.0076,265.16498,197.13268,150.26263,125.22178,187.5074,103.98209,105.89827,86.523224,72.56581,71.13079,59.33201,65.46363,64.23882,69.58997,57.766327,60.412075,54.092335,57.122047,71.76826,78.892006,82.321915,73.60347,92.39499,80.95588,67.04745,90.851746,82.99276,68.589455,64.0584,85.88809,90.44602,71.45413,62.57656,52.233643,97.819145,16.07739125330542,12.035531566094784,16.430426522912846,18.97432055998338,22.911740859413882,27.699660270811396,43.25074927100346
